loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,default_ind
6000,6000,6000,36,10.65,195.44,B,B2,6 years,OWN,65000,Source Verified,n,debt_consolidation,NJ,24.57,1,1,8,,19,0,27533,45.3,29,f,0,0,7034.612845,7034.61,6000,1034.61,0,0,0,200.71,0,,INDIVIDUAL,0
14550,14550,14550,36,11.71,481.26,B,B3,10+ years,MORTGAGE,45000,Source Verified,n,credit_card,GA,15.6,0,0,,,4,0,17588,93.1,13,f,0,0,17320.44493,17320.44,14550,2770.44,0,0,0,499.74,0,,INDIVIDUAL,0
25600,25600,25600,36,15.96,899.52,C,C5,2 years,RENT,122000,Verified,n,debt_consolidation,CA,18.01,0,2,,,10,0,34759,74.3,43,f,0,0,31849.93583,31849.94,25600,6249.94,0,0,0,8521.18,0,,INDIVIDUAL,0
22000,22000,22000,60,14.65,519.35,C,C3,1 year,MORTGAGE,93000,Source Verified,n,debt_consolidation,UT,6.93,0,1,,,6,0,18667,71.8,13,f,5316.13,5316.13,25446.59,25446.59,16683.87,8762.72,0,0,0,519.35,0,,INDIVIDUAL,0
35000,35000,34960.89318,60,15.96,850.39,C,C5,10+ years,MORTGAGE,96000,Verified,n,debt_consolidation,CO,15.04,0,1,,,4,0,28782,88,19,f,0,0,31879.87,31826.9,8325.72,10176.34,0,13377.81,2318.8269,1284.97,0,,INDIVIDUAL,1
7000,7000,6975,60,14.27,163.86,C,C2,4 years,MORTGAGE,45996,Source Verified,n,other,KY,12.18,0,2,80,,11,0,27126,67.1,16,f,0,0,1511.74,1506.37,583.15,560.51,0,368.08,3.53,163.86,0,,INDIVIDUAL,1
9000,9000,9000,36,7.9,281.62,A,A4,5 years,MORTGAGE,59000,Source Verified,n,debt_consolidation,CA,12.26,0,0,,,6,0,2647,91.3,12,f,0,0,10136.79288,10136.79,9000,1136.79,0,0,0,288.67,0,,INDIVIDUAL,0
8000,8000,8000,36,16.29,282.41,D,D1,10+ years,RENT,48000,Not Verified,n,debt_consolidation,CA,15.53,0,1,,,6,0,7505,94.9,11,f,0,0,9293.11,9293.11,8000,1293.11,0,0,0,5627.04,0,,INDIVIDUAL,0
6500,6500,6500,36,14.27,223.01,C,C2,1 year,MORTGAGE,48500,Verified,n,debt_consolidation,WV,11.36,0,3,35,,2,0,0,62.31,28,f,0,0,7995.332703,7995.33,6500,1495.33,0,0,0,136,0,,INDIVIDUAL,0
4000,4000,4000,36,14.27,137.24,C,C2,1 year,RENT,36000,Source Verified,n,debt_consolidation,CA,1.37,1,1,18,,4,0,1155,48.1,7,f,0,0,4937.460259,4937.46,4000,937.46,0,0,0,146.54,0,,INDIVIDUAL,0
14000,14000,14000,60,19.91,370.22,E,E4,10+ years,MORTGAGE,47000,Source Verified,n,debt_consolidation,WA,11.31,0,1,69,,8,0,12103,71.6,18,f,3699.88,3699.88,18128.04,18128.04,10300.12,7827.92,0,0,0,370.22,0,,INDIVIDUAL,0
7000,7000,7000,36,6.62,214.93,A,A2,< 1 year,RENT,33000,Source Verified,n,debt_consolidation,MA,9.27,0,0,,,7,0,3762,59.7,16,f,0,0,7735.335806,7735.34,7000,735.34,0,0,0,229.17,0,,INDIVIDUAL,0
15000,15000,15000,36,15.96,527.06,C,C5,6 years,RENT,48000,Not Verified,n,credit_card,DC,14.78,0,2,,,10,0,18197,91.9,19,f,0,0,18966.4625,18966.46,15000,3966.46,0,0,0,548.48,0,,INDIVIDUAL,0
9925,9925,9725,36,6.62,304.74,A,A2,< 1 year,RENT,24000,Source Verified,n,debt_consolidation,KS,20.95,0,0,,,10,0,16232,60.3,36,f,0,0,10968.61382,10747.58,9925,1043.61,0,0,0,317.53,0,,INDIVIDUAL,0
15850,15850,15825,60,17.27,396.22,D,D3,< 1 year,RENT,28000,Not Verified,n,credit_card,PA,15.9,0,1,46,,9,0,16398,65.3,22,f,0,0,14375.26,14352.68,6468.14,6290.65,0,1616.47,281.3574,100,0,,INDIVIDUAL,1
9000,9000,8925,36,16.29,317.71,D,D1,n/a,MORTGAGE,33098.88,Not Verified,n,credit_card,MN,12.18,0,0,45,,4,0,11338,93.7,14,f,0,0,11435.03164,11339.77,9000,2435.03,0,0,0,323.5,0,,INDIVIDUAL,0
1325,1325,1325,36,6.62,40.69,A,A2,10+ years,OWN,39456,Not Verified,n,other,CA,26.22,0,1,,,9,0,10791,43.8,29,f,0,0,1464.097222,1464.1,1325,139.1,0,0,0,43.59,0,,INDIVIDUAL,0
35000,35000,34900,60,12.42,786.01,B,B4,3 years,RENT,65000,Verified,n,small_business,VA,10.34,0,0,,,5,0,17574,57.2,18,f,0,0,9427.32,9400.44,5382.07,4045.25,0,0,0,786.01,0,,INDIVIDUAL,1
6000,6000,6000,36,7.51,186.67,A,A3,6 years,RENT,30000,Source Verified,n,credit_card,CT,22.12,0,1,,,7,0,11485,54.2,28,f,0,0,6037.78,6037.78,6000,37.78,0,0,0,6038.12,0,,INDIVIDUAL,0
15000,15000,15000,36,15.96,527.06,C,C5,1 year,MORTGAGE,135000,Verified,n,credit_card,NY,6.86,0,1,49,,12,0,11572,24.9,32,f,0,0,18186.84,18186.84,15000,3186.84,0,0,0,7672.02,0,,INDIVIDUAL,0
35000,35000,34925,60,12.69,790.82,B,B5,10+ years,RENT,60000,Source Verified,n,small_business,CT,1.5,2,0,6,,5,0,955,6.4,27,f,0,0,15265.65,15233.18,7784.06,5649.51,0,1832.08,309.7961,790.82,0,,INDIVIDUAL,1
10000,10000,9950,36,15.27,347.98,C,C4,< 1 year,RENT,64000,Verified,n,debt_consolidation,MD,3.64,0,3,,85,3,1,6565,69.1,10,f,0,0,12517.38569,12454.9,10000,2517.39,0,0,0,371.66,0,,INDIVIDUAL,0
3000,3000,3000,36,7.9,93.88,A,A4,3 years,OWN,35004,Source Verified,n,debt_consolidation,MO,15.7,0,1,,,12,0,2689,14.6,30,f,0,0,3203.95,3203.95,3000,203.95,0,0,0,2174.26,0,,INDIVIDUAL,0
12000,12000,12000,60,19.03,311.49,E,E2,7 years,MORTGAGE,34000,Source Verified,n,debt_consolidation,FL,13.41,0,2,71,,6,0,10928,49.4,9,f,0,0,1638.7,1638.7,493.24,744.76,0,400.7,4.39,311.49,0,,INDIVIDUAL,1
6325,6325,6325,36,10.65,206.03,B,B2,5 years,RENT,55000,Not Verified,n,debt_consolidation,TX,3.77,1,0,17,,10,0,3859,21.6,16,f,0,0,7409.979787,7409.98,6325,1084.98,0,0,0,619.05,0,,INDIVIDUAL,0
10000,10000,10000,36,6.03,304.36,A,A1,10+ years,MORTGAGE,79992,Source Verified,n,debt_consolidation,FL,12.21,0,1,,,15,0,10220,17.4,42,f,0,0,10956.31633,10956.32,10000,956.32,0,0,0,307.88,0,,INDIVIDUAL,0
12000,12000,12000,36,8.9,381.04,A,A5,5 years,RENT,65000,Not Verified,n,wedding,TX,10.28,0,0,,,3,0,2167,45.1,11,f,0,0,12500.66,12500.66,12000,500.66,0,0,0,10598.86,0,,INDIVIDUAL,0
4000,4000,4000,36,10.65,130.3,B,B2,< 1 year,RENT,12000,Not Verified,n,other,GA,8.9,0,0,,,2,0,3354,45.3,4,f,0,0,4676.048397,4676.05,4000,676.05,0,0,0,475.63,0,,INDIVIDUAL,0
6500,6500,6500,36,12.42,217.2,B,B4,10+ years,MORTGAGE,97296,Source Verified,n,debt_consolidation,CA,11.66,0,1,36,,9,0,7466,49.8,32,f,0,0,7816.074839,7816.07,6500,1316.07,0,0,0,228.63,0,,INDIVIDUAL,0
29700,29700,29675,60,17.27,742.45,D,D3,5 years,RENT,58500,Verified,n,small_business,OH,11.49,0,2,58,,9,0,8322,15.8,48,f,0,0,9651.58,9643.51,4462.18,5176.67,0,12.73,0,742.45,0,,INDIVIDUAL,1
4000,4000,4000,36,11.71,132.31,B,B3,5 years,MORTGAGE,37620,Not Verified,n,debt_consolidation,FL,22.07,0,1,47,,8,0,6631,25.4,38,f,0,0,4347.64,4347.64,4000,347.64,0,0,0,3162.89,0,,INDIVIDUAL,0
15000,15000,15000,36,7.9,469.36,A,A4,6 years,MORTGAGE,158000,Verified,n,home_improvement,TX,22.07,0,0,,,18,0,23140,52.1,41,f,0,0,16895.75103,16895.75,15000,1895.75,0,0,0,474.91,0,,INDIVIDUAL,0
35000,35000,35000,60,14.27,819.3,C,C2,< 1 year,MORTGAGE,65000,Verified,n,debt_consolidation,MT,23.8,0,3,,,7,0,25631,69.5,32,f,8411.52,8411.52,40126.98,40126.98,26588.49,13538.49,0,0,0,819.3,0,,INDIVIDUAL,0
20000,20000,20000,36,6.62,614.08,A,A2,4 years,MORTGAGE,55000,Verified,n,small_business,TX,5.04,0,0,,,18,0,10250,19.9,41,f,0,0,22103.94637,22103.95,20000,2103.95,0,0,0,633.25,0,,INDIVIDUAL,0
24000,24000,23975,60,12.69,542.28,B,B5,10+ years,MORTGAGE,220000,Verified,n,credit_card,CA,8.05,0,1,,,11,0,54079,41.2,28,f,0,0,20788.45,20766.89,15040.91,5720.57,26.97544148,0,0,27.62,0,,INDIVIDUAL,1
6500,6500,6500,36,13.49,220.55,C,C1,8 years,OWN,25000,Not Verified,n,other,PA,21.89,0,1,30,,5,0,0,0,17,f,0,0,7805.52,7805.52,6500,1305.52,0,0,0,2309.77,0,,INDIVIDUAL,0
19750,19750,19700,60,13.49,454.35,C,C1,10+ years,MORTGAGE,60000,Verified,n,credit_card,CT,8.8,0,1,80,,9,0,19464,60.4,21,f,0,0,5975.66,5960.49,2694.08,2285.07,0,996.51,8.73,454.35,0,,INDIVIDUAL,1
9000,9000,9000,36,12.69,301.91,B,B5,5 years,MORTGAGE,80000,Not Verified,n,credit_card,MO,18.38,0,3,,,9,0,7904,86.8,27,f,0,0,10816.63292,10816.63,9000,1816.63,0,0,0,1782.99,0,,INDIVIDUAL,0
14400,14400,14350,60,11.71,318.22,B,B3,10+ years,MORTGAGE,84000,Source Verified,n,car,CA,10.5,0,0,48,,12,0,8655,41.6,22,f,0,0,18679.1941,18614.36,14400,4279.19,0,0,0,2114.45,0,,INDIVIDUAL,0
10000,10000,10000,36,15.96,351.38,C,C5,4 years,RENT,280000,Source Verified,n,credit_card,CA,6.27,0,1,,,13,0,19467,91.7,15,f,0,0,12641.48737,12641.49,10000,2641.49,0,0,0,373.09,0,,INDIVIDUAL,0
35000,35000,34961.98836,60,19.03,908.5,E,E2,4 years,MORTGAGE,60000,Verified,n,credit_card,TX,13.06,0,0,,,7,0,20839,85.1,35,f,0,0,10877.29,10837.2,3789.3,5275.4,0,1812.59,17.61,908.5,0,,INDIVIDUAL,1
24250,24250,24225,60,24.11,699.18,G,G5,1 year,MORTGAGE,108000,Verified,n,credit_card,LA,12.27,0,2,,,8,0,17522,99,28,f,0,0,35617.80106,35581.08,24250,11367.8,0,0,0,17453.87,0,,INDIVIDUAL,0
7800,7800,7800,36,13.49,264.66,C,C1,10+ years,MORTGAGE,300000,Verified,n,home_improvement,NY,5.1,1,3,18,,8,0,38002,87.8,34,f,0,0,9561.611531,9561.61,7800,1731.61,30,0,0,24.91,0,,INDIVIDUAL,0
16000,16000,16000,60,12.42,359.32,B,B4,10+ years,RENT,40000,Source Verified,n,debt_consolidation,NJ,12.39,0,0,,,8,0,18531,85.9,27,f,3724.62,3724.62,17594.98,17594.98,12275.39,5319.59,0,0,0,359.32,0,,INDIVIDUAL,0
15000,15000,15000,60,13.49,345.08,C,C1,7 years,OWN,30000,Source Verified,n,debt_consolidation,GA,18.84,0,0,,,9,0,8467,48.1,19,f,3562.78,3562.78,16889.16,16889.16,11437.21,5451.95,0,0,0,345.08,0,,INDIVIDUAL,0
24000,24000,24000,60,21.28,653.07,F,F2,n/a,MORTGAGE,81000,Source Verified,n,debt_consolidation,AZ,12.27,0,1,,,6,0,28980,93.2,9,f,0,0,22856.2,22856.2,10882.04,11974.16,0,0,0,653.07,0,,INDIVIDUAL,1
10000,10000,10000,36,13.49,339.31,C,C1,10+ years,MORTGAGE,75000,Not Verified,n,debt_consolidation,MA,4.85,0,2,63,,6,0,2262,55.2,19,f,0,0,12216.65113,12216.65,10000,2216.65,0,0,0,366.08,0,,INDIVIDUAL,0
12000,12000,12000,36,12.69,402.54,B,B5,5 years,RENT,80000,Not Verified,n,debt_consolidation,CA,18.34,0,0,,,13,0,18008,71.1,21,f,0,0,14486.05815,14486.06,12000,2486.06,0,0,0,421.6,0,,INDIVIDUAL,0
5500,5500,5500,36,12.69,184.5,B,B5,1 year,RENT,20000,Not Verified,n,debt_consolidation,TX,21.3,0,2,,,9,0,13006,88.5,11,f,0,0,6631.858568,6631.86,5500,1131.86,0,0,0,562.86,0,,INDIVIDUAL,0
4000,4000,4000,36,12.42,133.67,B,B4,1 year,RENT,36000,Not Verified,n,debt_consolidation,IL,15.13,0,2,,,7,0,6899,50,16,f,0,0,4808.914256,4808.91,4000,808.91,0,0,0,143.72,0,,INDIVIDUAL,0
8000,8000,8000,36,7.51,248.89,A,A3,1 year,RENT,51400,Not Verified,n,debt_consolidation,VA,1.77,0,2,,,7,0,1744,16,9,f,0,0,8903.850482,8903.85,8000,903.85,0,0,0,1049,0,,INDIVIDUAL,0
25975,25975,25975,60,18.64,668.68,E,E1,2 years,MORTGAGE,46000,Verified,n,debt_consolidation,UT,11.8,0,1,,,6,0,11259,94.6,10,f,0,0,12564.87,12564.87,5110.14,6247.39,0,1207.34,11.79,668.68,0,,INDIVIDUAL,1
25000,25000,24975,60,17.58,629.14,D,D4,10+ years,RENT,76000,Verified,n,credit_card,CA,18.85,0,0,47,,8,0,23624,60.1,24,f,0,0,33335.10601,33301.87,25000,8335.11,0,0,0,17019.44,0,,INDIVIDUAL,0
30000,30000,30000,60,14.27,702.26,C,C2,1 year,MORTGAGE,70000,Verified,n,debt_consolidation,NH,17.98,0,2,,,7,0,25756,68.1,29,f,7209.72,7209.72,34394.62,34394.62,22790.28,11604.34,0,0,0,702.26,0,,INDIVIDUAL,0
13000,13000,13000,60,9.91,275.64,B,B1,2 years,RENT,26004,Source Verified,n,other,CA,1.8,0,0,,,6,0,3839,21.4,13,f,0,0,16347.65998,16347.66,13000,3347.66,0,0,0,3668.22,0,,INDIVIDUAL,0
15200,15200,15200,36,15.27,528.93,C,C4,5 years,MORTGAGE,96000,Not Verified,n,other,TX,22.19,0,2,63,,15,0,48872,90.5,21,f,0,0,1582.59,1582.59,1016.69,565.9,0,0,0,528.93,0,,INDIVIDUAL,1
16000,16000,15975,60,11.71,353.58,B,B3,< 1 year,MORTGAGE,84855,Verified,n,home_improvement,MD,6.56,0,0,66,,9,0,952,12.4,16,f,0,0,18249.66,18221.15,16000,2249.66,0,0,0,12964.51,0,,INDIVIDUAL,0
10000,10000,9950,36,10.65,325.74,B,B2,< 1 year,RENT,85000,Source Verified,n,debt_consolidation,OR,12.16,0,0,,,7,0,6559,66.9,9,f,0,0,11723.36501,11664.78,10000,1723.37,0,0,0,338.33,0,,INDIVIDUAL,0
28100,28100,28100,60,17.58,707.16,D,D4,5 years,RENT,57200,Verified,n,debt_consolidation,NJ,23.1,0,0,,,10,0,16219,74.7,24,f,0,0,40327.13583,40327.14,28100,12227.14,0,0,0,1406.29,0,,INDIVIDUAL,0
15000,15000,15000,36,16.77,533.08,D,D2,6 years,RENT,95000,Not Verified,n,debt_consolidation,MD,7.29,0,1,,,5,0,5355,84.6,8,f,0,0,16207.07,16207.07,15000.01,1207.06,0,0,0,1519.42,0,,INDIVIDUAL,0
12000,12000,11950,36,11.71,396.92,B,B3,5 years,RENT,48000,Not Verified,n,debt_consolidation,CA,8.85,0,0,,,4,0,12184,81.8,8,f,0,0,14283.93171,14224.47,12000,2283.93,0,0,0,415.65,0,,INDIVIDUAL,0
6000,6000,6000,36,7.51,186.67,A,A3,10+ years,OWN,25000,Source Verified,n,credit_card,TX,21.22,0,0,,,4,0,7154,53.8,11,f,0,0,6718.399442,6718.4,6000,718.4,0,0,0,196.13,0,,INDIVIDUAL,0
5000,5000,5000,36,8.9,158.77,A,A5,n/a,RENT,40000,Verified,n,wedding,NY,23.19,0,2,,,6,0,4592,79.2,15,f,0,0,5644.86667,5644.87,5000,644.87,0,0,0,277.43,0,,INDIVIDUAL,0
30000,30000,29975,60,19.91,793.32,E,E4,10+ years,MORTGAGE,90000,Verified,n,debt_consolidation,CA,4.31,1,0,10,,6,0,13072,67.4,15,f,0,0,45091.6076,45054.04,30000,15091.61,0,0,0,14951.69,0,,INDIVIDUAL,0
8000,8000,8000,36,6.03,243.49,A,A1,10+ years,MORTGAGE,86400,Source Verified,n,car,NJ,7.32,0,0,,,17,0,7736,5.5,53,f,0,0,8752.87417,8752.87,8000,752.87,0,0,0,1208.58,0,,INDIVIDUAL,0
5000,5000,5000,36,14.27,171.55,C,C2,2 years,RENT,78500,Not Verified,n,debt_consolidation,GA,9.58,1,2,14,,18,0,7849,36.3,39,f,0,0,6021.9,6021.9,5000,1021.9,0,0,0,2088.89,0,,INDIVIDUAL,0
15250,15250,15250,60,12.69,344.57,B,B5,3 years,MORTGAGE,31200,Source Verified,n,debt_consolidation,GA,26.62,0,0,,,4,0,29590,83,15,f,3571.58,3571.58,16865.47,16865.47,11678.43,5187.04,0,0,0,344.57,0,,INDIVIDUAL,0
22000,22000,21850,36,7.9,688.39,A,A4,< 1 year,RENT,80000,Verified,n,debt_consolidation,NJ,16.14,0,0,,,6,0,21625,80.4,29,f,0,0,24780.27541,24611.36,22000,2780.28,0,0,0,697.81,0,,INDIVIDUAL,0
21000,21000,21000,60,12.42,471.61,B,B4,10+ years,OWN,85000,Verified,n,debt_consolidation,AL,8.84,0,1,,,10,0,26741,46.4,25,f,0,0,25275.91,25275.91,21000,4275.91,0,0,0,14925.98,0,,INDIVIDUAL,0
5000,5000,5000,36,7.51,155.56,A,A3,9 years,MORTGAGE,55000,Verified,n,debt_consolidation,CA,28.21,0,1,,,13,0,20060,59.9,33,f,0,0,5546.25,5546.25,5000,546.25,0,0,0,1673.03,0,,INDIVIDUAL,0
6250,6250,6250,36,12.69,209.66,B,B5,7 years,OWN,25899,Not Verified,n,debt_consolidation,MI,23.26,0,2,,,10,0,16969,61,37,f,0,0,7544.760297,7544.76,6250,1294.76,0,0,0,219.96,0,,INDIVIDUAL,0
28000,28000,28000,36,7.9,876.13,A,A4,8 years,MORTGAGE,120000,Verified,n,debt_consolidation,CA,9.81,0,1,,,12,0,9835,21.5,29,f,0,0,31538.42382,31538.42,28000,3538.42,0,0,0,888.95,0,,INDIVIDUAL,0
6800,6800,6800,36,10.65,221.5,B,B2,< 1 year,RENT,57000,Source Verified,n,credit_card,CA,18.63,0,1,,,14,0,10024,87.2,33,f,0,0,7903.452992,7903.45,6800,1103.45,0,0,0,1932.31,0,,INDIVIDUAL,0
12000,12000,12000,36,11.71,396.92,B,B3,6 years,RENT,86496,Source Verified,n,debt_consolidation,NY,14.19,0,0,,,6,0,12915,85,12,f,0,0,13448.19,13448.19,12000,1448.19,0,0,0,3514.64,0,,INDIVIDUAL,0
20000,20000,19950,60,14.27,468.17,C,C2,5 years,RENT,83000,Verified,n,debt_consolidation,NY,10.08,0,0,,,5,0,20443,81.8,11,f,0,0,23254.4,23196.3,19999.99,3254.41,0,0,0,16727.61,0,,INDIVIDUAL,0
16800,16800,16800,36,12.42,561.38,B,B4,10+ years,RENT,97000,Not Verified,n,debt_consolidation,CA,15.75,0,1,,,9,0,22928,82.1,18,f,0,0,19951.6212,19951.62,16800,3151.62,0,0,0,5384.34,0,,INDIVIDUAL,0
30000,30000,29950,60,18.64,772.29,E,E1,10+ years,MORTGAGE,105000,Verified,n,credit_card,TX,12.69,0,1,31,,14,0,25482,51.1,50,f,0,0,41851.24211,41781.57,30000,11851.24,0,0,0,18703.6,0,,INDIVIDUAL,0
9000,9000,9000,36,10.65,293.16,B,B2,< 1 year,RENT,52000,Source Verified,n,debt_consolidation,MA,9.65,0,0,39,,4,0,9330,72.9,11,f,0,0,10551.49535,10551.5,9000,1551.5,0,0,0,302.86,0,,INDIVIDUAL,0
5200,5200,5175,36,9.91,167.57,B,B1,2 years,MORTGAGE,36000,Verified,n,credit_card,OH,22.67,0,0,,,6,0,6764,87.8,11,f,0,0,5782.94,5755.15,5200,582.94,0,0,0,3108.88,0,,INDIVIDUAL,0
6000,6000,6000,36,16.77,213.24,D,D2,< 1 year,MORTGAGE,42000,Source Verified,n,debt_consolidation,CA,6.83,0,0,35,,4,0,7788,93.8,8,f,0,0,7207.78,7207.78,6000,1207.78,0,0,0,3592.83,0,,INDIVIDUAL,0
15600,15600,15600,36,12.69,523.3,B,B5,< 1 year,RENT,60000,Verified,n,credit_card,FL,11.42,0,0,,,15,0,13875,72,20,f,0,0,17853.42,17853.42,15600,2253.42,0,0,0,9515.61,0,,INDIVIDUAL,0
18000,18000,18000,60,13.49,414.09,C,C1,6 years,RENT,52000,Source Verified,n,debt_consolidation,CA,17.77,0,2,,,8,0,12581,68.7,19,f,0,0,21707.07,21707.07,18000,3707.07,0,0,0,13438.33,0,,INDIVIDUAL,0
11325,11325,11225,36,9.91,364.95,B,B1,5 years,RENT,29000,Verified,n,debt_consolidation,CA,16.8,0,0,,,6,0,14921,86.2,12,f,0,0,13134.88254,13018.88,11325,1809.88,0,0,0,380.09,0,,INDIVIDUAL,0
14000,14000,14000,36,14.65,482.92,C,C3,2 years,RENT,53000,Verified,n,debt_consolidation,GA,22.89,0,1,,,7,0,10595,91.3,8,f,0,0,17381.8672,17381.87,14000,3381.87,0,0,0,492.67,0,,INDIVIDUAL,0
13975,13975,13975,36,8.9,443.76,A,A5,1 year,MORTGAGE,42000,Not Verified,n,credit_card,CA,17.06,0,0,,,11,0,20975,59.3,26,f,0,0,14814.99,14814.99,13975,839.99,0,0,0,11269.92,0,,INDIVIDUAL,0
24000,24000,24000,36,7.9,750.97,A,A4,9 years,RENT,62004,Verified,n,debt_consolidation,NJ,10.92,0,0,,,5,0,19176,82.7,26,f,0,0,26624.67,26624.67,24000,2624.67,0,0,0,9112.91,0,,INDIVIDUAL,0
7000,7000,7000,36,7.9,219.04,A,A4,4 years,MORTGAGE,48000,Not Verified,n,debt_consolidation,KY,15.38,0,1,,,11,0,9373,56.1,28,f,0,0,7862.930529,7862.93,7000,862.93,0,0,0,1297.97,0,,INDIVIDUAL,0
6000,6000,6000,36,12.42,200.5,B,B4,7 years,MORTGAGE,39996,Source Verified,n,other,NC,18.84,1,1,2,,8,0,2269,33.4,19,f,0,0,7214.01911,7214.02,6000,1214.02,0,0,0,407.68,0,,INDIVIDUAL,0
14000,14000,14000,36,12.42,467.82,B,B4,6 years,OWN,52000,Not Verified,n,debt_consolidation,CA,13.82,0,0,67,,7,0,13205,78.6,24,f,0,0,16627.8117,16627.81,14000,2627.81,0,0,0,4481.39,0,,INDIVIDUAL,0
13800,13800,13725,60,11.71,304.96,B,B3,8 years,MORTGAGE,109000,Verified,n,small_business,WI,4.44,0,0,,,9,0,9384,55.2,22,f,0,0,17641.10185,17545.25,13800,3841.1,0,0,0,6383.32,0,,INDIVIDUAL,0
16000,16000,16000,60,17.27,399.97,D,D3,10+ years,RENT,57000,Not Verified,n,debt_consolidation,CA,10.91,0,0,57,,7,0,17289,87.4,16,f,4053.67,4053.67,19575.91,19575.91,11946.33,7629.58,0,0,0,399.97,0,,INDIVIDUAL,0
24000,24000,23975,60,14.65,566.56,C,C3,6 years,MORTGAGE,90000,Verified,n,debt_consolidation,GA,17.15,0,1,,,13,0,17948,56.3,26,f,0,0,14869.6,14854.11,6855.54,5607.24,0,2406.82,24.0682,566.56,0,,INDIVIDUAL,1
18000,18000,17950,60,11.71,397.77,B,B3,4 years,MORTGAGE,40000,Verified,n,major_purchase,VA,2.1,0,0,,,4,0,2188,12.5,11,f,0,0,22009.20324,21948.08,18000,4009.2,0,0,0,11311.54,0,,INDIVIDUAL,0
35000,35000,35000,60,19.42,916.03,E,E3,8 years,MORTGAGE,220000,Verified,n,small_business,GA,11.41,0,0,34,,16,0,4808,23.9,26,f,0,0,36681.77,36681.77,35000,1681.77,0,0,0,34852.54,0,,INDIVIDUAL,0
12000,12000,12000,60,13.49,276.06,C,C1,< 1 year,RENT,50000,Source Verified,n,debt_consolidation,SC,10.61,0,2,,,7,0,9931,65.8,17,f,2853.13,2853.13,13506.66,13506.66,9146.87,4359.79,0,0,0,276.06,0,,INDIVIDUAL,0
8000,8000,8000,36,12.69,268.36,B,B5,5 years,RENT,36000,Not Verified,n,debt_consolidation,CA,11.13,1,0,7,,6,0,10736,82,20,f,0,0,3291.71,3291.71,2069.5,882.06,0,340.15,3.32,276.26,0,,INDIVIDUAL,1
25000,25000,24950,60,14.27,585.22,C,C2,n/a,MORTGAGE,117000,Verified,n,debt_consolidation,IL,12.71,0,1,,,12,0,29323,72.6,39,f,0,0,34313.02119,34244.38,25000,9313.02,0,0,0,9166.76,0,,INDIVIDUAL,0
1000,1000,1000,36,10.65,32.58,B,B2,< 1 year,RENT,12000,Source Verified,n,moving,NY,4,0,1,,,3,0,849,28.3,7,f,0,0,1186.962767,1186.96,1000,172.03,14.93093923,0,0,35.67,0,,INDIVIDUAL,0
5000,5000,5000,36,6.62,153.52,A,A2,1 year,OWN,30000,Source Verified,n,wedding,FL,13.76,0,0,,,7,0,6759,84.5,14,f,0,0,5522.217864,5522.22,5000,522.22,0,0,0,471.92,0,,INDIVIDUAL,0
8500,8500,8500,60,17.58,213.91,D,D4,< 1 year,RENT,75000,Source Verified,n,debt_consolidation,CT,8.4,0,1,,,13,0,8100,91,21,f,2172.69,2172.69,10453.25,10453.25,6327.31,4125.94,0,0,0,213.91,0,,INDIVIDUAL,0
22000,22000,22000,60,12.69,497.09,B,B5,6 years,MORTGAGE,91663,Verified,n,credit_card,MN,11.98,0,2,,,7,0,13726,64.1,22,f,5152.19,5152.19,24330.63,24330.63,16847.82,7482.81,0,0,0,497.09,0,,INDIVIDUAL,0
10000,10000,10000,36,16.77,355.39,D,D2,6 years,OWN,45000,Source Verified,n,credit_card,CA,8.43,0,0,,,5,0,9107,95.9,15,f,0,0,12781.86064,12781.86,10000,2781.86,0,0,0,724.08,0,,INDIVIDUAL,0
6000,6000,6000,36,7.9,187.75,A,A4,5 years,MORTGAGE,139200,Not Verified,n,car,PA,20.09,0,0,,,19,0,33725,43.4,31,f,0,0,6394.75,6394.75,6000,394.75,0,0,0,17.91,0,,INDIVIDUAL,0
30000,30000,30000,36,19.42,1106.07,E,E3,6 years,MORTGAGE,90000,Source Verified,n,debt_consolidation,KY,7.95,0,0,60,,10,0,24488,75.1,27,f,0,0,37600.03,37600.03,30000,7600.03,0,0,0,16598.7,0,,INDIVIDUAL,0
16000,16000,16000,36,6.62,491.26,A,A2,10+ years,MORTGAGE,100000,Not Verified,n,debt_consolidation,PA,9.77,0,4,,,16,0,24860,37.6,40,f,0,0,17538.07,17538.07,16000,1538.07,0,0,0,5275.78,0,,INDIVIDUAL,0
3000,3000,3000,60,12.42,67.38,B,B4,2 years,MORTGAGE,106800,Not Verified,n,car,PA,6.6,0,5,,,13,0,309,0.7,46,f,698.94,698.94,3297.72,3297.72,2301.06,996.66,0,0,0,67.38,0,,INDIVIDUAL,0
